name,url,phone,email,website,region,status,whatsapp,mobile
"Apartotel La Sabana","https://es.visitcostarica.com/planning-your-trip/hotels/la-sabana-apartotel","(506) 2220-2422","info@apartotel-lasabana.com","https://apartotel-lasabana.com","San José, Sabana Norte, 100 metros este y 150 sur del ICE","ok","50664585342","62220242"
"Dolce Uvita - El Pequeño Resort","https://es.visitcostarica.com/planning-your-trip/hotels/dolce-uvita-small-resort","(+506) 2743-8461","info@dolceuvita.com","https://dolcevita.com","Bahía Ballena, costado sur de Plaza Deportes Osa","ok","",""
"Hotel Harmony","https://es.visitcostarica.com/planning-your-trip/hotels/harmony-hotel","(506) 2682-4114","reservations@harmonynosara.com","https://harmonynosara.com","Nosara Playa Guiones, Nosara, Guanacaste 50206 Nicoya","ok","","80072011"
"Hotel Los Pinos","https://es.visitcostarica.com/planning-your-trip/hotels/los-pinos-hotel","(506) 2772-4475","info@hotellospinospz.com","","San Isidro del General 2 kms antes de llegar a San Isidro 11901 Pérez Zeledón","ok","",""
"Four Seasons Resort Costa Rica","https://es.visitcostarica.com/planning-your-trip/hotels/four-seasons-resort-costa-rica","(506) 2696-0000","reservations.cos@fourseasons.com","https://fourseasons.com","Nacascolo Península de Papagayo 50104 Liberia","ok","",""
"Hotel San Bada","https://es.visitcostarica.com/planning-your-trip/hotels/san-bada-hotel","(506) 2777-5333","reservas@hotelsanbada.com","https://hotelsanbada.com","Quepos contiguo entrada Parque Nacional Manuel Antonio 60601 Aguirre","ok","50687329999","62777533"
"Arenas del Mar Beachfront & Rainforest Resort","https://es.visitcostarica.com/planning-your-trip/hotels/arenas-del-mar-beachfront-rainforest-resort","(506) 2777-2777","reservations@arenasdelmar.com","https://arenasdelmar.com","Quepos Manuel Antonio: del Hotel Mariposa, 800 metros oeste, segunda entrada a la izquierda 60601 Aguirre","ok","",""
"Cala Lodge","https://es.visitcostarica.com/planning-your-trip/hotels/cala-lodge","2645-5626","info@calalodge.com","https://calalodge.com","Monteverde 60109 Puntarenas","ok","",""
"Hotel Belmar","https://es.visitcostarica.com/planning-your-trip/hotels/belmar-hotel","(506) 2645-5201","info@hotelbelmar.net","https://www.hotelbelmar.net/","Monteverde 300 mts este de la gasolinera Monteverde 60109 Puntarenas","ok","","62645520"
"Hotel Heliconia","https://es.visitcostarica.com/planning-your-trip/hotels/heliconia-hotel","(506) 2645-5109","info@hotelheliconia.com","","Monteverde 4 km. antes de la Reserva Monteverde 60109 Puntarenas","ok","",""
"Andaz Península de Papagayo","https://es.visitcostarica.com/planning-your-trip/hotels/andaz-peninsula-de-papagayo","(506) 2690-1234","gscenter.papagayo@andaz.com","https://www.hyatt.com/andaz/es-ES/liraz-andaz-peninsula-papagayo-resort-costa-rica","Península de Papagayo, Guanacaste, Costa Rica","ok","",""
"Holiday Inn Express San Jose Forum","https://es.visitcostarica.com/planning-your-trip/hotels/holiday-inn-express-san-jose-forum","(506) 2205-2100","reservas.sjoin@agrisal.com","","Santa Ana Lagos de Lindora, 140 mts sur y 50 este Centro Empresarial Forum II 10901 Santa Ana","ok","",""
"Hotel Heliconia","https://es.visitcostarica.com/planning-your-trip/hotels/heliconia-hotel","(506) 2645-5109","info@hotelheliconia.com","","Monteverde 4 km. antes de la Reserva Monteverde 60109 Puntarenas","ok","",""
"Sheraton San José Hotel & Casino","https://es.visitcostarica.com/planning-your-trip/hotels/sheraton-san-jose-hotel-casino","(506) 4055-0505","reservas@sheratoncr.com","https://sonesta.com","Escazú 350 mts oeste de Multiplaza, Carretera a Santa Ana 10201 Escazú","ok","",""
"Catarata Eco Lodge","https://es.visitcostarica.com/planning-your-trip/hotels/catarata-eco-lodge","(506) 2479-9522","info@cataratalodge.com","","La Fortuna 1.5 KM SUR DE LA ESCUELA Z-13 DE LA FORTUNA, LA FORTUNA , SAN CARLOS, ALAJUELA 21007 San Carlos","ok","",""
"Terrazas del Caribe","https://es.visitcostarica.com/planning-your-trip/hotels/terrazas-del-caribe","+506 2750-0949","info@terrazasdelcaribe.com","https://terrazasdelcaribe.com/","Limón, Talamanca, Cahuita, Puerto Viejo, Cocles, 800 metros Oeste de calle Azania.","ok","",""
"Estudio Hotel Santa Ana","https://es.visitcostarica.com/planning-your-trip/hotels/studio-hotel-santa-ana","(506) 2282-0505","reservaciones@costaricastudiohotel.com","https://costaricastudiohotel.com","Santa AnaSanta Ana de la Cruz Roja, 50 metros al Norte 10901 Santa Ana","ok","","62282050"
"Villas Pacande","https://es.visitcostarica.com/planning-your-trip/hotels/villas-pacande","(506) 2441-6795","info@villapacande.com","","San Isidro VIA VOLCAN POAS, DEL PUENTE DE TAMBOR 150 MTS MANO DERECHA, SAN ISIDRO, ALAJUELA 20106 Alajuela","ok","",""
"El Silencio Lodge & Spa","https://es.visitcostarica.com/planning-your-trip/hotels/el-silencio-lodge-spa","(506) 2476-0303","info@elsilenciolodge.com","https://elsilenciolodge.com","Toro Amarillo frente a entrada camino a Palmira Bajos de Toro Amarillo 21203 Valverde Vega","ok","",""
"Hotel Buena Vista","https://es.visitcostarica.com/planning-your-trip/hotels/buena-vista-hotel","(506) 2442-8595","info@hotelbuenavistacr.com","https://hotelbuenavistacr.com","San Pedro Carretera al Volcán Poás 5 km norte de Alajuela. 20801 Poás","ok""s","",""
